reminder/cancel_reminder	10:21:reminder/noun	โปรดยกเลิกเตือนความจำทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["โปรด", "ยกเลิก", "เตือน", "ความ", "จํา", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 5}, {"start": 15, "length": 4}, {"start": 19, "length": 2}, {"start": 21, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	4:11:datetime,13:17:weather/attribute	ช่วงบ่ายนี้จะร้อนแค่ไหน?	th_TH	{"tokenizations": [{"tokens": ["ช่วง", "บ่าย", "นี้", "จะ", "ร้อน", "แค่", "ไหน", "?"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 4}, {"start": 17, "length": 3}, {"start": 20, "length": 3}, {"start": 23, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	2:13:reminder/noun,18:32:reminder/todo	ลบเตือนความจำเพื่อซื้อนมอัลมอนด์	th_TH	{"tokenizations": [{"tokens": ["ลบ", "เตือน", "ความ", "จํา", "เพื่อ", "ซื้อ", "นม", "อัล", "มอน", "ด์"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 5}, {"start": 7, "length": 4}, {"start": 11, "length": 2}, {"start": 13, "length": 5}, {"start": 18, "length": 4}, {"start": 22, "length": 2}, {"start": 24, "length": 3}, {"start": 27, "length": 3}, {"start": 30, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	31:49:datetime	ฉันต้องการให้คุณเพิ่มนาฬิกาปลุกสำหรับตอนเช้า 8:30	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "ต้องการ", "ให้", "คุณ", "เพิ่ม", "นาฬิกา", "ปลุก", "สําหรับ", "ตอน", "เช้า", "8", ":", "30"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 7}, {"start": 10, "length": 3}, {"start": 13, "length": 3}, {"start": 16, "length": 5}, {"start": 21, "length": 6}, {"start": 27, "length": 4}, {"start": 31, "length": 6}, {"start": 37, "length": 3}, {"start": 40, "length": 4}, {"start": 45, "length": 1}, {"start": 46, "length": 1}, {"start": 47, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	4:15:reminder/noun,21:27:reminder/todo,29:37:datetime	ตั้งเตือนความจำสำหรับฟุตบอลในวันเสาร์	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เตือน", "ความ", "จํา", "สําหรับ", "ฟุตบอล", "ใน", "วัน", "เสาร์"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 4}, {"start": 13, "length": 2}, {"start": 15, "length": 6}, {"start": 21, "length": 6}, {"start": 27, "length": 2}, {"start": 29, "length": 3}, {"start": 32, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	6:18:reminder/noun,27:41:reminder/todo	ยกเลิกการแจ้งเตือนสำหรับการโทรหาช่างประปา	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "การ", "แจ้ง", "เตือน", "สําหรับ", "การ", "โทร", "หา", "ช่าง", "ประปา"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 3}, {"start": 9, "length": 4}, {"start": 13, "length": 5}, {"start": 18, "length": 6}, {"start": 24, "length": 3}, {"start": 27, "length": 3}, {"start": 30, "length": 2}, {"start": 32, "length": 4}, {"start": 36, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	12:15:weather/attribute	ฉันต้องการพกร่มไหม	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "ต้องการ", "พก", "ร่ม", "ไหม"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 7}, {"start": 10, "length": 2}, {"start": 12, "length": 3}, {"start": 15, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	6:17:reminder/noun,20:34:reminder/todo	ยกเลิกเตือนความจำให้ซื้ออาหารสุนัข	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "เตือน", "ความ", "จํา", "ให้", "ซื้อ", "อาหาร", "สุนัข"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 5}, {"start": 11, "length": 4}, {"start": 15, "length": 2}, {"start": 17, "length": 3}, {"start": 20, "length": 4}, {"start": 24, "length": 5}, {"start": 29, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		ปิดนาฬิกาปลุกทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["ปิด", "นาฬิกา", "ปลุก", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 6}, {"start": 9, "length": 4}, {"start": 13, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:5:location,9:13:weather/attribute,15:21:datetime	แทมปาจะมีฝนตกในวันนี้หรือไม่?	th_TH	{"tokenizations": [{"tokens": ["แทม", "ปา", "จะ", "มี", "ฝน", "ตกใน", "วัน", "นี้", "หรือ", "ไม่", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 2}, {"start": 5, "length": 2}, {"start": 7, "length": 2}, {"start": 9, "length": 2}, {"start": 11, "length": 4}, {"start": 15, "length": 3}, {"start": 18, "length": 3}, {"start": 21, "length": 4}, {"start": 25, "length": 3}, {"start": 28, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	7:19:weather/noun,22:33:datetime	ช่วยบอกพยากรณ์อากาศของสัปดาห์หน้าหน่อย	th_TH	{"tokenizations": [{"tokens": ["ช่วย", "บอก", "พยากรณ์", "อากาศ", "ของ", "สัปดาห์", "หน้า", "หน่อย"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 3}, {"start": 7, "length": 7}, {"start": 14, "length": 5}, {"start": 19, "length": 3}, {"start": 22, "length": 7}, {"start": 29, "length": 4}, {"start": 33, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	2:14:reminder/noun	ลบการแจ้งเตือนทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["ลบ", "การ", "แจ้ง", "เตือน", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 3}, {"start": 5, "length": 4}, {"start": 9, "length": 5}, {"start": 14, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	11:23:datetime	นาฬิกาปลุก 5 โมงเย็นนี้	th_TH	{"tokenizations": [{"tokens": ["นาฬิกา", "ปลุก", "5", "โมง", "เย็น", "นี้"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 4}, {"start": 11, "length": 1}, {"start": 13, "length": 3}, {"start": 16, "length": 4}, {"start": 20, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:35:datetime	ตั้งนาฬิกาปลุกสำหรับตี5ทุกวันธรรมดา	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "สําหรับ", "ตี5ทุก", "วัน", "ธรรมดา"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 6}, {"start": 20, "length": 6}, {"start": 26, "length": 3}, {"start": 29, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:5:weather/noun,5:15:datetime	อากาศสัปดาห์นี้	th_TH	{"tokenizations": [{"tokens": ["อากาศ", "สัปดาห์", "นี้"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 7}, {"start": 12, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	8:18:datetime,18:20:weather/attribute	กี่วันในสัปดาห์นี้ฝนจะตก?	th_TH	{"tokenizations": [{"tokens": ["กี่", "วัน", "ใน", "สัปดาห์", "นี้", "ฝน", "จะ", "ตก", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 7}, {"start": 15, "length": 3}, {"start": 18, "length": 2}, {"start": 20, "length": 2}, {"start": 22, "length": 2}, {"start": 24, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,18:30:weather/attribute	วันนี้ฉันสามารถสวมกางเกงขาสั้นได้ไหม?	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "ฉัน", "สามารถ", "สวม", "กางเกง", "ขา", "สั้น", "ได้", "ไหม", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 3}, {"start": 9, "length": 6}, {"start": 15, "length": 3}, {"start": 18, "length": 6}, {"start": 24, "length": 2}, {"start": 26, "length": 4}, {"start": 30, "length": 3}, {"start": 33, "length": 3}, {"start": 36, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:30:reminder/todo	เตือนฉันให้ได้เช็คที่ว่างเปล่า	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "ได้", "เช็ค", "ที่", "ว่าง", "เปล่า"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 4}, {"start": 18, "length": 3}, {"start": 21, "length": 4}, {"start": 25, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:19:reminder/todo	เตือนฉันให้ยื่นภาษี	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "ยื่น", "ภาษี"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 4}, {"start": 15, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	5:9:weather/attribute,9:15:datetime	โอกาสฝนตกวันนี้เป็นอย่างไร	th_TH	{"tokenizations": [{"tokens": ["โอกาส", "ฝน", "ตก", "วัน", "นี้", "เป็น", "อย่างไร"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 2}, {"start": 7, "length": 2}, {"start": 9, "length": 3}, {"start": 12, "length": 3}, {"start": 15, "length": 4}, {"start": 19, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:8:weather/noun,21:27:datetime	อุณหภูมิเป็นอย่างไรในวันนี้	th_TH	{"tokenizations": [{"tokens": ["อุณหภูมิ", "เป็น", "อย่างไร", "ใน", "วัน", "นี้"], "tokenSpans": [{"start": 0, "length": 8}, {"start": 8, "length": 4}, {"start": 12, "length": 7}, {"start": 19, "length": 2}, {"start": 21, "length": 3}, {"start": 24, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	10:19:weather/attribute,25:31:datetime	ฉันควรจะนำเสื้อคลุมของฉันวันนี้ไหม?	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "ควร", "จะ", "นํา", "เสื้อ", "คลุม", "ของ", "ฉัน", "วัน", "นี้", "ไหม", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 2}, {"start": 10, "length": 5}, {"start": 15, "length": 4}, {"start": 19, "length": 3}, {"start": 22, "length": 3}, {"start": 25, "length": 3}, {"start": 28, "length": 3}, {"start": 31, "length": 3}, {"start": 34, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	6:17:reminder/noun,28:44:reminder/todo	ยกเลิกเตือนความจำของฉันเพื่อโทรกลับหา ทิมมี่	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "เตือน", "ความ", "จํา", "ของ", "ฉัน", "เพื่อ", "โทร", "กลับ", "หา", "ทิม", "มี่"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 5}, {"start": 11, "length": 4}, {"start": 15, "length": 2}, {"start": 17, "length": 3}, {"start": 20, "length": 3}, {"start": 23, "length": 5}, {"start": 28, "length": 3}, {"start": 31, "length": 4}, {"start": 35, "length": 2}, {"start": 38, "length": 3}, {"start": 41, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,6:15:weather/noun	วันนี้สภาพอากาศเป็นอย่างไร?	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "สภาพ", "อากาศ", "เป็น", "อย่างไร", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 4}, {"start": 10, "length": 5}, {"start": 15, "length": 4}, {"start": 19, "length": 7}, {"start": 26, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:32:reminder/todo,39:49:datetime	เตือนฉันให้พาสุนัขไปหาสัตว์แพทย์ต่อไปในเช้าวันพุธ	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "พา", "สุนัข", "ไป", "หา", "สัตว์", "แพทย์", "ต่อ", "ไป", "ใน", "เช้า", "วัน", "พุธ"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 5}, {"start": 18, "length": 2}, {"start": 20, "length": 2}, {"start": 22, "length": 5}, {"start": 27, "length": 5}, {"start": 32, "length": 3}, {"start": 35, "length": 2}, {"start": 37, "length": 2}, {"start": 39, "length": 4}, {"start": 43, "length": 3}, {"start": 46, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	15:41:reminder/todo	เตือนฉันด้วยให้ไปเอาธัญพืชที่ร้านขายของชำ	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ด้วย", "ให้", "ไป", "เอา", "ธัญพืช", "ที่", "ร้าน", "ขาย", "ของชํา"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 4}, {"start": 12, "length": 3}, {"start": 15, "length": 2}, {"start": 17, "length": 3}, {"start": 20, "length": 6}, {"start": 26, "length": 3}, {"start": 29, "length": 4}, {"start": 33, "length": 3}, {"start": 36, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	23:30:datetime	ตั้งนาฬิกาปลุกเป็นเวลา 10 นาที	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "เป็น", "เวลา", "10", "นาที"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 4}, {"start": 18, "length": 4}, {"start": 23, "length": 2}, {"start": 26, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:9:weather/noun,12:30:location	สภาพอากาศใน Seattle Washington คืออะไร	th_TH	{"tokenizations": [{"tokens": ["สภาพ", "อากาศ", "ใน", "seattle", "washington", "คือ", "อะไร"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 2}, {"start": 12, "length": 7}, {"start": 20, "length": 10}, {"start": 31, "length": 3}, {"start": 34, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:33:reminder/todo	เตือนให้ฉันจัดตารางนัดเวลาพบแพทย์	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ให้", "ฉัน", "จัด", "ตาราง", "นัด", "เวลา", "พบ", "แพทย์"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 5}, {"start": 19, "length": 3}, {"start": 22, "length": 4}, {"start": 26, "length": 2}, {"start": 28, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	10:20:weather/attribute	ฉันต้องการเสื้อกันฝนไหม	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "ต้องการ", "เสื้อ", "กัน", "ฝน", "ไหม"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 7}, {"start": 10, "length": 5}, {"start": 15, "length": 3}, {"start": 18, "length": 2}, {"start": 20, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/modify_alarm		เปลี่ยนการเตือนนาฬิกาปลุก	th_TH	{"tokenizations": [{"tokens": ["เปลี่ยน", "การ", "เตือน", "นาฬิกา", "ปลุก"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 7, "length": 3}, {"start": 10, "length": 5}, {"start": 15, "length": 6}, {"start": 21, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,10:16:weather/attribute,22:33:location	วันนี้จะมีแสงแดดส่องลงชายฝั่งทะเลไหม	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "จะ", "มี", "แสงแดด", "ส่อง", "ลง", "ชายฝั่ง", "ทะเล", "ไหม"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 2}, {"start": 10, "length": 6}, {"start": 16, "length": 4}, {"start": 20, "length": 2}, {"start": 22, "length": 7}, {"start": 29, "length": 4}, {"start": 33, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/show_reminders	4:15:reminder/noun,21:38:datetime	แสดงเตือนความจำของฉันสำหรับเดือนตุลาคม	th_TH	{"tokenizations": [{"tokens": ["แสดง", "เตือน", "ความ", "จํา", "ของ", "ฉัน", "สําหรับ", "เดือน", "ตุลาคม"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 4}, {"start": 13, "length": 2}, {"start": 15, "length": 3}, {"start": 18, "length": 3}, {"start": 21, "length": 6}, {"start": 27, "length": 5}, {"start": 32, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	4:15:reminder/noun,18:32:reminder/todo	ตั้งเตือนความจำให้เช็คอินออนไลน์	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เตือน", "ความ", "จํา", "ให้", "เช็ค", "อิน", "ออนไลน์"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 4}, {"start": 13, "length": 2}, {"start": 15, "length": 3}, {"start": 18, "length": 4}, {"start": 22, "length": 3}, {"start": 25, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:35:reminder/todo,35:52:datetime	เตือนฉันให้เปลี่ยนเสื้อผ้าที่ซักผ้าภายในครึ่งชั่วโมง	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "เปลี่ยน", "เสื้อผ้า", "ที่", "ซัก", "ผ้า", "ภายใน", "ครึ่ง", "ชั่วโมง"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 7}, {"start": 18, "length": 8}, {"start": 26, "length": 3}, {"start": 29, "length": 3}, {"start": 32, "length": 3}, {"start": 35, "length": 5}, {"start": 40, "length": 5}, {"start": 45, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:4:weather/attribute,6:14:datetime	ฝนตกในวันเสาร์หรือไม่?	th_TH	{"tokenizations": [{"tokens": ["ฝน", "ตกใน", "วัน", "เสาร์", "หรือ", "ไม่", "?"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 4}, {"start": 6, "length": 3}, {"start": 9, "length": 5}, {"start": 14, "length": 4}, {"start": 18, "length": 3}, {"start": 21, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,6:10:weather/attribute,14:26:location	ตอนนี้ฝนตกที่ Disney World แล้วหรือยัง	th_TH	{"tokenizations": [{"tokens": ["ตอน", "นี้", "ฝน", "ตก", "ที่", "disney", "world", "แล้ว", "หรือ", "ยัง"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 2}, {"start": 10, "length": 3}, {"start": 14, "length": 6}, {"start": 21, "length": 5}, {"start": 27, "length": 4}, {"start": 31, "length": 4}, {"start": 35, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:2:weather/attribute,10:21:datetime	ฝนจะตกมั้ยวันเสาร์นี้	th_TH	{"tokenizations": [{"tokens": ["ฝน", "จะ", "ตก", "มั้ย", "วัน", "เสาร์", "นี้"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 2}, {"start": 4, "length": 2}, {"start": 6, "length": 4}, {"start": 10, "length": 3}, {"start": 13, "length": 5}, {"start": 18, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		ปิดตั้งเวลาปลุกด่วน	th_TH	{"tokenizations": [{"tokens": ["ปิด", "ตั้ง", "เวลา", "ปลุก", "ด่วน"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 4}, {"start": 7, "length": 4}, {"start": 11, "length": 4}, {"start": 15, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:24:reminder/todo,26:44:datetime	เตือนฉันให้โกนขนขาของฉันในวันนี้เวลา 11.00 น	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "โกน", "ขน", "ขา", "ของ", "ฉัน", "ใน", "วัน", "นี้", "เวลา", "11.00", "น"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 2}, {"start": 16, "length": 2}, {"start": 18, "length": 3}, {"start": 21, "length": 3}, {"start": 24, "length": 2}, {"start": 26, "length": 3}, {"start": 29, "length": 3}, {"start": 32, "length": 4}, {"start": 37, "length": 5}, {"start": 43, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:9:weather/noun,11:19:location,19:25:datetime	สภาพอากาศในฟลอริด้าวันนี้เป็นอย่างไร	th_TH	{"tokenizations": [{"tokens": ["สภาพ", "อา", "กาศ", "ใน", "ฟล", "อริ", "ด้าวั", "น", "นี้", "เป็น", "อย่างไร"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 2}, {"start": 6, "length": 3}, {"start": 9, "length": 2}, {"start": 11, "length": 2}, {"start": 13, "length": 3}, {"start": 16, "length": 5}, {"start": 21, "length": 1}, {"start": 22, "length": 3}, {"start": 25, "length": 4}, {"start": 29, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:10:datetime,10:12:weather/attribute	สัปดาห์นี้ฝนจะตกกี่วัน	th_TH	{"tokenizations": [{"tokens": ["สัปดาห์", "นี้", "ฝน", "จะ", "ตก", "กี่", "วัน"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 7, "length": 3}, {"start": 10, "length": 2}, {"start": 12, "length": 2}, {"start": 14, "length": 2}, {"start": 16, "length": 3}, {"start": 19, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,8:12:weather/attribute	วันนี้จะหนาวแค่ไหน	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "จะ", "หนาว", "แค่", "ไหน"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 4}, {"start": 12, "length": 3}, {"start": 15, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	7:15:weather/attribute,17:24:location,24:30:datetime	สิ่งที่ความชื้นในฟลอริดาวันนี้?	th_TH	{"tokenizations": [{"tokens": ["สิ่ง", "ที่", "ความชื้น", "ใน", "ฟลอริดา", "วัน", "นี้", "?"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 3}, {"start": 7, "length": 8}, {"start": 15, "length": 2}, {"start": 17, "length": 7}, {"start": 24, "length": 3}, {"start": 27, "length": 3}, {"start": 30, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:33:datetime	ตั้งนาฬิกาปลุกสำหรับภายหลังวันนี้	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "สําหรับ", "ภาย", "หลัง", "วัน", "นี้"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 6}, {"start": 20, "length": 3}, {"start": 23, "length": 4}, {"start": 27, "length": 3}, {"start": 30, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:12:weather/noun,19:29:location	พยากรณ์อากาศสำหรับ Akron Ohio	th_TH	{"tokenizations": [{"tokens": ["พยากรณ์", "อากาศ", "สําหรับ", "akron", "ohio"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 7, "length": 5}, {"start": 12, "length": 6}, {"start": 19, "length": 5}, {"start": 25, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:4:weather/attribute,10:20:location,22:33:datetime	หิมะจะตกในเวอร์มอนต์ในสัปดาห์หน้า?	th_TH	{"tokenizations": [{"tokens": ["หิมะ", "จะ", "ตกใน", "เวอร์มอนต์", "ใน", "สัปดาห์", "หน้า", "?"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 2}, {"start": 6, "length": 4}, {"start": 10, "length": 10}, {"start": 20, "length": 2}, {"start": 22, "length": 7}, {"start": 29, "length": 4}, {"start": 33, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:38:reminder/todo	เตือนให้ฉันซื้อของขรัญวันเกิดให้ชานนอล	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ให้", "ฉัน", "ซื้อ", "ของ", "ขรัญ", "วัน", "เกิด", "ให้", "ชาน", "นอล"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 4}, {"start": 15, "length": 3}, {"start": 18, "length": 4}, {"start": 22, "length": 3}, {"start": 25, "length": 4}, {"start": 29, "length": 3}, {"start": 32, "length": 3}, {"start": 35, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,6:8:weather/attribute	วันนี้ฝนจะตกไหม	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "ฝน", "จะ", "ตก", "ไหม"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 2}, {"start": 10, "length": 2}, {"start": 12, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		ยกเลิกนาฬิกาปลุกซ้ำทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "นาฬิกา", "ปลุก", "ซ้ํา", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 6}, {"start": 12, "length": 4}, {"start": 16, "length": 3}, {"start": 19, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	7:18:reminder/noun,18:36:reminder/todo,38:47:datetime	ตั้งค่าเตือนความจำสำหรับกลุ่มการเล่นในวันอังคาร	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "ค่า", "เตือน", "ความ", "จํา", "สําหรับ", "กลุ่ม", "การ", "เล่น", "ใน", "วัน", "อังคาร"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 3}, {"start": 7, "length": 5}, {"start": 12, "length": 4}, {"start": 16, "length": 2}, {"start": 18, "length": 6}, {"start": 24, "length": 5}, {"start": 29, "length": 3}, {"start": 32, "length": 4}, {"start": 36, "length": 2}, {"start": 38, "length": 3}, {"start": 41, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
